6,60,21,18
6,61,10,17
6,62,42,36
6,63,101,39
6,64,21,17
7,8,3062029,479667
7,9,6160,2889
7,10,4370,2057
7,11,28521,40275
7,12,604,409
7,13,10388,6281
7,14,4635,1845
7,15,19821,26030
7,16,499,311
7,17,11501,19063
7,18,93,88
7,19,689,496
7,20,287,142
7,21,1080,620
7,22,137,80
7,23,4879,4975
7,24,256,172
7,25,785,346
7,26,321,164
7,27,2892,2078
7,28,164,72
7,29,936,402
7,30,1118,1043
7,31,7763,12242
7,32,75,39
7,33,2327,1659
7,34,25,14
7,35,185,125
7,36,123,59
7,37,375,216
7,38,33,23
7,39,1035,577
7,40,33,26
7,41,140,72
7,42,49,36
7,43,571,288
7,44,30,19
7,45,945,656
7,46,75,43
7,47,3051,1932
7,48,14,14
7,49,5881,3394
7,50,18,13
7,51,86,35
7,52,99,44
7,53,279,121
7,54,64,44
7,55,686,350
7,56,38,22
7,57,229,118
7,58,113,54
7,59,1848,1104
7,60,17,22
7,61,111,98
7,62,85,51
7,63,1853,1291
7,64,28,10
8,9,417,712
8,10,516,723
8,11,668,1655
8,12,547,494
8,13,538,1065
8,14,473,719
8,15,522,1195
8,16,751,1697
8,17,200,327
8,18,126,155
8,19,77,103
8,20,99,100
8,21,80,77
8,22,106,100
8,23,102,177
8,24,180,307
8,25,94,104
8,26,105,100
8,27,124,190
8,28,120,127
8,29,77,101
8,30,110,200
8,31,154,298
8,32,129,83
8,33,46,51
8,34,34,15
8,35,9,21
8,36,16,27
8,37,25,30
8,38,16,25
8,39,20,25
8,40,44,28
8,41,14,18
8,42,16,14
8,43,15,22
8,44,29,36
8,45,33,42
8,46,11,12
8,47,40,34
8,48,30,16
8,49,100,81
8,50,29,17
8,51,19,21
8,52,25,17
8,53,11,19
8,54,37,35
8,55,27,14
8,56,29,31
8,57,20,20
8,58,24,27
8,59,42,43
8,60,46,59
8,61,14,17
8,62,39,28
8,63,61,66
8,64,25,26
9,10,1909192,1632504
9,11,365387,1477955
9,12,51119,14731
9,13,39770,65749
9,14,20838,13093
9,15,75711,195744
9,16,3224,2377
9,17,1896,3577
9,18,88,40
9,19,320,309
9,20,174,102
9,21,397,336
9,22,238,98
9,23,948,1602
9,24,183,118
9,25,738,434
9,26,193,117
9,27,867,1142
9,28,108,62
9,29,460,326
9,30,423,390
9,31,1316,2580
9,32,88,40
9,33,396,499
9,34,20,6
9,35,66,63
9,36,42,39
9,37,118,76
9,38,23,19
9,39,296,260
9,40,17,12
9,41,85,79
9,42,35,39
9,43,125,143
9,44,21,43
9,45,189,222
9,46,48,37
9,47,311,337
9,48,20,13
9,49,846,866
9,50,8,6
9,51,46,33
9,52,45,26
9,53,74,83
9,54,25,38
9,55,170,165
9,56,22,28
9,57,102,87
9,58,48,45
9,59,266,269
9,60,18,13
9,61,54,40
9,62,60,42
9,63,479,703
9,64,19,12
10,11,249442,1310519
10,12,42322,30221
10,13,29611,53297
10,14,16732,14858
10,15,47908,123473
10,16,3596,2289
10,17,2054,3247
10,18,114,89
10,19,377,437
10,20,278,252
10,21,349,342
10,22,106,79
10,23,1090,1640
10,24,287,234
10,25,214,178
10,26,377,245
10,27,1095,948
10,28,157,119
10,29,234,187
10,30,733,843
10,31,1786,3351
10,32,182,98
10,33,439,192
10,34,27,9
10,35,72,68
10,36,152,116
10,37,112,64
10,38,51,28
10,39,304,146
10,40,25,29
10,41,44,41
10,42,77,31
10,43,311,104
10,44,39,36
10,45,275,220
10,46,72,59
10,47,500,230
10,48,19,14
10,49,1421,658
10,50,24,17
10,51,48,42
10,52,75,40
10,53,85,54
10,54,140,77
10,55,116,61
10,56,47,33
10,57,224,115
10,58,190,119
10,59,691,211
10,60,26,33
10,61,50,45
10,62,85,60
10,63,457,224
10,64,37,22
11,12,3403303,138393
11,13,622123,206004
11,14,106223,23949
11,15,1148279,671502
11,16,7927,2467
11,17,55519,87689
11,18,143,105
11,19,2005,1140
11,20,657,229
11,21,4189,1325
11,22,264,213
11,23,24980,19465
11,24,550,332
11,25,2288,606
11,26,816,350
11,27,13315,4902
11,28,309,181
11,29,2149,791
11,30,3318,2371
11,31,49218,64137
11,32,125,63
11,33,12455,9497
11,34,36,18
11,35,588,550
11,36,310,255
11,37,1451,677
11,38,58,66
11,39,4745,2579
11,40,61,37
11,41,413,260
11,42,97,118
11,43,2265,952
11,44,57,78
11,45,4154,2547
11,46,128,123
11,47,13175,8787
11,48,33,25
11,49,28953,22489
11,50,20,34
11,51,171,125
11,52,170,120
11,53,749,337
11,54,134,99
11,55,1535,656
11,56,104,537
11,57,725,374
11,58,278,206
11,59,10314,5038
11,60,37,38
11,61,257,184
11,62,223,107
11,63,11692,7469
11,64,47,28
12,13,2052,5363
12,14,2276,3945
12,15,2589,9585
12,16,3223,15919
12,17,157,187
12,18,89,131
12,19,74,111
12,20,62,48
12,21,44,112
12,22,67,81
12,23,107,126
12,24,159,256
12,25,54,88
12,26,62,70
12,27,80,81
12,28,96,122
12,29,58,49
12,30,85,157
12,31,145,147
12,32,96,106
12,33,43,29
12,34,25,18
12,35,15,17
12,36,20,19
12,37,10,16
12,38,20,14
12,39,26,26
12,40,13,24
12,41,29,15
12,42,10,13
12,43,16,18
12,44,41,34
12,45,19,28
12,46,22,10
12,47,39,22
12,48,16,13
12,49,114,51
12,50,19,14
12,51,15,15
12,52,17,14
12,53,13,23
12,54,13,16
12,55,15,20
12,56,24,16
12,57,17,15
12,58,12,30
12,59,31,23
12,60,26,20
12,61,18,13
12,62,19,22
12,63,40,25
12,64,28,17
13,14,2481732,1059964
13,15,975937,1444602
13,16,48032,13161
13,17,5051,10505
13,18,125,108
13,19,575,441
13,20,360,160
13,21,715,561
13,22,161,82
13,23,2338,3397
13,24,212,182
13,25,586,366
13,26,332,168
13,27,1865,1495
13,28,146,85
13,29,1156,522
13,30,865,706
13,31,4120,8650
13,32,92,56
13,33,964,826
13,34,25,9
13,35,159,134
13,36,78,53
13,37,680,403
13,38,38,43
13,39,657,465
13,40,32,43
13,41,111,76
13,42,65,40
13,43,359,201
13,44,34,33
13,45,569,466
13,46,53,57
13,47,990,765
13,48,19,12
13,49,1991,1747
13,50,21,9
13,51,104,51
13,52,87,49
13,53,180,107
13,54,97,60
13,55,226,146
13,56,42,33
13,57,229,146
13,58,72,68
13,59,1149,836
13,60,27,53
13,61,74,68
13,62,117,64
13,63,1200,1129
13,64,29,29
14,15,171490,830189
14,16,30424,27861
14,17,1614,1924
14,18,85,69
14,19,242,256
14,20,235,191
14,21,218,209
14,22,101,64
14,23,683,821
14,24,214,204
14,25,219,169
14,26,198,169
14,27,328,367
14,28,122,93
14,29,186,191
14,30,638,813
14,31,873,1102
14,32,96,43
14,33,258,134
14,34,25,15
14,35,42,41
14,36,100,82
14,37,79,28
14,38,33,19
14,39,287,170
14,40,26,18
14,41,35,26
14,42,29,26
14,43,105,73
14,44,28,19
14,45,379,157
14,46,73,38
14,47,333,125
14,48,24,19
14,49,854,354
14,50,17,14
14,51,27,16
14,52,84,49
14,53,48,32
14,54,42,27
14,55,98,59
14,56,41,31
14,57,52,49
14,58,121,69
14,59,264,112
14,60,17,18
14,61,65,48
14,62,63,48
14,63,295,152
14,64,25,15
15,16,3422218,119478
15,17,29319,35943
15,18,130,85
15,19,1431,808
15,20,679,306
15,21,2505,1056
15,22,161,105
15,23,14190,9704
15,24,293,183
15,25,1870,518
15,26,482,234
15,27,11783,4333
15,28,175,87
15,29,1367,533
15,30,2015,1398
15,31,24954,27959
15,32,121,62
15,33,7042,5134
15,34,35,14
15,35,213,177
15,36,199,141
15,37,621,356
15,38,48,56
15,39,4700,2174
15,40,37,25
15,41,214,121
15,42,50,45
15,43,2518,1098
15,44,49,41
15,45,1843,1226
15,46,115,88
15,47,6737,4071
15,48,27,25
15,49,15974,12379
15,50,25,19
15,51,126,97
15,52,109,64
15,53,485,208
15,54,76,56
15,55,1285,552
15,56,42,30
15,57,452,208
15,58,245,130
15,59,6035,2568
15,60,39,38
15,61,209,159
15,62,101,52
15,63,6575,3834
15,64,30,33
16,17,93,188
16,18,159,568
16,19,44,145
16,20,55,101
16,21,60,74
16,22,53,64
16,23,74,146
16,24,92,252
16,25,37,51
16,26,60,81
16,27,58,98
16,28,83,114
16,29,50,62
16,30,65,126
16,31,127,201
16,32,262,777
16,33,32,33
16,34,44,45
16,35,6,19
16,36,10,15
16,37,15,19
16,38,10,17
16,39,13,17
16,40,10,31
16,41,10,12
16,42,10,8
16,43,5,15
16,44,28,27
16,45,16,28
16,46,8,13
16,47,15,15
16,48,48,43
16,49,62,56
16,50,25,27
16,51,13,11
16,52,10,11
16,53,10,13
16,54,19,27
16,55,12,9
16,56,20,30
16,57,15,14
16,58,16,20
16,59,6,16
16,60,24,42
16,61,11,10
16,62,7,23
16,63,32,29
16,64,47,68
17,18,3480208,61488
17,19,2010525,132605
17,20,1271894,65184
17,21,626534,92513
17,22,61670,4898
17,23,1770593,628704
17,24,89285,8222
17,25,54634,11205
17,26,12942,3371
17,27,287289,91926
17,28,3854,1184
17,29,44982,10890
17,30,67656,20184
17,31,1010477,925112
17,32,1514,862
17,33,43632,18644
17,34,58,34
17,35,888,652
17,36,474,332
17,37,4249,1432
17,38,99,143
17,39,15417,4900
17,40,68,61
17,41,581,357
17,42,138,130
17,43,7964,1914
17,44,78,58
17,45,13289,6933
17,46,209,164
17,47,63663,21066
17,48,53,24
17,49,102914,54138
17,50,36,26
17,51,293,174
17,52,235,131
17,53,1875,578
17,54,209,129
17,55,3185,1008
17,56,81,60
17,57,1625,601
17,58,359,202
17,59,43292,11065
17,60,34,56
17,61,633,716
17,62,264,122
17,63,52819,16364
17,64,77,58
18,19,8842,15479
18,20,22086,15081
18,21,1566,2402
18,22,2058,1785
18,23,1892,3970
18,24,13980,3275
18,25,349,342
18,26,403,382
18,27,338,437
18,28,788,506
18,29,315,329
18,30,445,556
18,31,609,856
18,32,12117,724
18,33,61,23
18,34,3213,1540
18,35,24,26
18,36,20,10
18,37,25,15
18,38,17,31
18,39,26,21
18,40,45,80
18,41,13,14
18,42,28,22
18,43,19,13
18,44,56,88
18,45,23,43
18,46,17,17
18,47,39,23
18,48,75,53
18,49,126,73
18,50,862,467
18,51,14,11
18,52,16,13
18,53,9,16
18,54,39,45
18,55,16,11
18,56,31,40
18,57,20,15
18,58,25,20
18,59,39,24
18,60,55,78
18,61,12,14
18,62,30,29
18,63,35,23
18,64,93,113
19,20,2167451,1374245
19,21,19726,19507
19,22,5666,2669
19,23,26540,60443
19,24,9352,4181
19,25,2275,1994
19,26,1563,945
19,27,4878,7685
19,28,785,406
19,29,1890,1931
19,30,3360,3480
19,31,7646,21679
19,32,510,257
19,33,342,275
19,34,32,17
19,35,76,77
19,36,121,71
19,37,90,68
19,38,32,31
19,39,304,223
19,40,38,26
19,41,49,43
19,42,43,20
19,43,193,125
19,44,43,28
19,45,257,243
19,46,72,38
19,47,326,218
19,48,18,10
19,49,888,584
19,50,21,13
19,51,77,57
19,52,57,24
19,53,132,113
19,54,26,27
19,55,118,93
19,56,45,34
19,57,67,52
19,58,147,105
19,59,229,136
19,60,21,19
19,61,53,60
19,62,64,35
19,63,493,407
19,64,36,16
20,21,9112,12457
20,22,4375,2650
20,23,9900,30001
20,24,5963,5807
20,25,1011,1345
20,26,867,882
20,27,1936,4905
20,28,636,474
20,29,885,1373
20,30,1859,2926
20,31,2092,7338
20,32,451,370
20,33,62,98
20,34,8,6
20,35,23,33
20,36,90,84
20,37,24,36
20,38,27,17
20,39,70,75
20,40,18,15
20,41,22,15
20,42,24,12
20,43,165,129
20,44,17,12
20,45,45,91
20,46,40,38
20,47,50,97
20,48,13,9
20,49,173,238
20,50,10,7
20,51,21,25
20,52,53,58
20,53,28,34
20,54,21,25
20,55,35,51
20,56,11,15
20,57,32,33
20,58,41,38
20,59,115,98
20,60,17,38
20,61,16,28
20,62,21,40
20,63,84,104
20,64,18,14
21,22,2894678,647018
21,23,616704,2043131
21,24,167113,67730
21,25,4196,3082
21,26,2391,1273
21,27,9870,16511
21,28,816,520
21,29,3556,2603
21,30,4220,3645
21,31,17899,55546
21,32,436,315
21,33,585,482
21,34,19,7
21,35,65,48
21,36,148,96
21,37,116,120
21,38,35,16
21,39,353,310
21,40,29,16
21,41,58,56
21,42,25,17
21,43,255,234
21,44,53,57
21,45,246,221
21,46,58,46
21,47,627,459
21,48,13,17
21,49,1601,982
21,50,17,11
21,51,26,27
21,52,34,38
21,53,112,79
21,54,34,30
21,55,142,112
21,56,27,51
21,57,109,95
21,58,41,20
21,59,530,396
21,60,16,25
21,61,48,36
21,62,35,26
21,63,677,465
21,64,17,15
22,23,47917,488912
22,24,37854,72335
22,25,456,748
22,26,506,672
22,27,729,1081
22,28,391,407
22,29,472,716
22,30,635,982
22,31,873,2626
22,32,399,309
22,33,47,43
22,34,21,16
22,35,20,22
22,36,12,23
22,37,15,21
22,38,17,25
22,39,28,29
22,40,25,20
22,41,20,19
22,42,21,12
22,43,31,87
22,44,30,29
22,45,30,26
22,46,19,19
22,47,32,26
22,48,20,16
22,49,84,41
22,50,23,7
22,51,8,11
22,52,19,18
22,53,19,23
22,54,63,49
22,55,16,17
22,56,17,12
22,57,14,16
22,58,12,19
22,59,33,20
22,60,15,20
22,61,14,13
22,62,32,29
22,63,55,51
22,64,28,21
23,24,3196664,345032
23,25,20994,6596
23,26,6091,1978
23,27,78489,42645
23,28,2105,804
23,29,19182,6352
23,30,28558,11034
23,31,185735,311425
23,32,751,379
23,33,5807,4193
23,34,38,13
23,35,584,435
23,36,268,191
23,37,824,426
23,38,49,54
23,39,3891,2016
23,40,40,26
23,41,234,159
23,42,80,58
23,43,1612,733
23,44,48,61
23,45,2918,1639
23,46,136,134
23,47,7749,4488
23,48,28,24
23,49,18894,13592
23,50,25,29
23,51,142,101
23,52,131,92
23,53,498,237
23,54,92,87
23,55,1133,516
23,56,51,37
23,57,547,252
23,58,285,171
23,59,5658,2535
23,60,34,26
23,61,173,166
23,62,210,88
23,63,6510,3519
23,64,35,37
24,25,879,992
24,26,814,874
24,27,995,1687
24,28,1057,807
24,29,721,1036
24,30,1344,2142
24,31,1644,3786
24,32,1130,1577
24,33,92,70
24,34,136,27
24,35,42,26
24,36,42,50
24,37,39,28
24,38,37,30
24,39,59,52
24,40,74,64
24,41,40,46
24,42,37,28
24,43,43,25
24,44,79,74
24,45,72,75
24,46,41,42
24,47,94,62
24,48,71,38
24,49,312,192
24,50,72,30
24,51,20,18
24,52,67,46
24,53,33,19
24,54,79,70
24,55,75,36
24,56,68,54
24,57,29,29
24,58,99,68
24,59,67,40
24,60,43,41
24,61,29,31
24,62,93,63
24,63,92,57
24,64,93,46
25,26,2237046,1304650
25,27,539282,1540961
25,28,106891,49912
25,29,22158,28374
25,30,24249,38725
25,31,62076,465734
25,32,2615,2242
25,33,222,464
25,34,10,16
25,35,31,48
25,36,36,28
25,37,49,59
25,38,100,12
25,39,110,239
25,40,21,21
25,41,80,58
25,42,36,23
25,43,65,96
25,44,22,16
25,45,84,170
25,46,32,21
25,47,137,242
25,48,13,13
25,49,306,539
25,50,14,9
25,51,24,23
25,52,32,30
25,53,54,54
25,54,21,20
25,55,97,149
25,56,13,18
25,57,54,66
25,58,35,32
25,59,106,172
25,60,20,29
25,61,33,40
25,62,28,25
25,63,208,421
25,64,14,18
26,27,248419,923906
26,28,71226,61099
26,29,6199,15273
26,30,9623,27452
26,31,17855,239073
26,32,2277,1893
26,33,121,75
26,34,34,15
26,35,23,26
26,36,71,67
26,37,41,43
26,38,30,23
26,39,82,83
26,40,23,23
26,41,24,23
26,42,57,50
26,43,61,51
26,44,24,28
26,45,66,66
26,46,36,38
26,47,149,93
26,48,11,14
26,49,358,214
26,50,16,12
26,51,20,30
26,52,29,30
26,53,109,66
26,54,27,40
26,55,43,31
26,56,30,19
26,57,38,30
26,58,63,56
26,59,99,72
26,60,10,26
26,61,14,14
26,62,30,41
26,63,188,121
26,64,16,19
27,28,3252568,289128
27,29,64220,46242
27,30,86019,75077
27,31,397307,1790285
27,32,3855,1862
27,33,1560,2616
27,34,12,13
27,35,132,152
27,36,118,111
27,37,306,280
27,38,34,30
27,39,1047,1111
27,40,14,23
27,41,126,90
27,42,27,29
27,43,865,700
27,44,24,35
27,45,657,730
27,46,53,67
27,47,1500,2344
27,48,22,22
27,49,3009,4823
27,50,14,12
27,51,78,67
27,52,66,47
27,53,240,144
27,54,60,58
27,55,437,347
27,56,11,19
27,57,288,221
27,58,92,73
27,59,1439,1922
27,60,20,71
27,61,77,76
27,62,60,28
27,63,1518,2286
27,64,24,16
28,29,2945,7344
28,30,4078,11772
28,31,5293,60251
28,32,3224,16104
28,33,34,40
28,34,35,15
28,35,14,21
28,36,16,27
28,37,25,32
28,38,27,13
28,39,59,50
28,40,30,30
28,41,17,14
28,42,14,18
28,43,16,24
28,44,31,36
28,45,35,32
28,46,71,117
28,47,44,32
28,48,27,14
28,49,84,85
28,50,20,21
28,51,14,9
28,52,22,22
28,53,11,22
28,54,29,30
28,55,19,22
28,56,32,28
28,57,20,27
28,58,21,22
28,59,37,39
28,60,27,34
28,61,10,16
28,62,35,24
28,63,39,32
28,64,30,21
29,30,1489101,2052595
29,31,175494,1286181
29,32,17261,10165
29,33,251,286
29,34,1,7
29,35,69,60
29,36,49,51
29,37,95,107
29,38,22,21
29,39,148,184
29,40,27,23
29,41,44,47
29,42,30,35
29,43,73,84
29,44,16,18
29,45,129,208
29,46,30,23
29,47,490,475
29,48,13,10
29,49,425,490
29,50,8,7
29,51,124,24
29,52,29,25
29,53,42,59
29,54,28,31
29,55,98,96
29,56,17,27
29,57,68,79
29,58,32,36
29,59,184,223
29,60,16,16
29,61,28,28
29,62,57,40
29,63,209,242
29,64,21,22
30,31,252238,1751693
30,32,24757,23907
30,33,823,376
30,34,54,13
30,35,135,71
30,36,296,104
30,37,198,100
30,38,38,31
30,39,722,401
30,40,43,31
30,41,77,63
30,42,184,83
30,43,290,141
30,44,48,37
30,45,1175,557
30,46,159,63
30,47,929,392
30,48,31,19
30,49,2536,1115
30,50,39,17
30,51,54,42
30,52,133,66
30,53,130,78
30,54,106,61
30,55,201,132
30,56,41,39
30,57,121,85
30,58,264,128
30,59,686,268
30,60,22,29
30,61,97,66
30,62,153,91
30,63,878,386
30,64,62,29
31,32,3465606,76090
31,33,40654,21047
31,34,43,23
31,35,664,618
31,36,396,270
31,37,2608,1066
31,38,72,93
31,39,11396,4019
31,40,62,62
31,41,449,304
31,42,151,141
31,43,5834,1640
31,44,104,287
31,45,8420,3572
31,46,140,143
31,47,43733,18897
31,48,34,27
31,49,77464,50071
31,50,23,29
31,51,344,338
31,52,175,114
31,53,1941,1031
31,54,145,137
31,55,2075,851
31,56,80,92
31,57,1102,549
31,58,354,367
31,59,27554,8640
31,60,31,60
31,61,292,257
31,62,196,136
31,63,42308,17455
31,64,48,29
32,33,14,25
32,34,50,51
32,35,8,17
32,36,11,29
32,37,8,10
32,38,15,8
32,39,13,23
32,40,10,25
32,41,9,13
32,42,11,8
32,43,9,12
32,44,21,24
32,45,9,31
32,46,5,5
32,47,8,23
32,48,50,84
32,49,38,68
32,50,32,36
32,51,9,11
32,52,7,20
32,53,7,12
32,54,26,36
32,55,10,17
32,56,18,24
32,57,5,17
32,58,10,21
32,59,11,27
32,60,9,41
32,61,7,12
32,62,12,24
32,63,16,36
32,64,114,515
33,34,3469804,71892
33,35,1725916,328536
33,36,1231096,184256
33,37,717159,279644
33,38,75647,9421
33,39,1147260,691317
33,40,31558,5006
33,41,45005,12303
33,42,8456,2788
33,43,246370,116180
33,44,3832,1234
33,45,201404,148033
33,46,9930,3435
33,47,537138,630709
33,48,4054,753
33,49,219908,340337
33,50,170,168
33,51,1584,853
33,52,1413,710
33,53,10076,3617
33,54,1097,533
33,55,15048,7096
33,56,455,797
33,57,8525,3146
33,58,1653,1058
33,59,97093,65375
33,60,225,206
33,61,2009,1085
33,62,1978,681
33,63,129618,138879
33,64,306,490
34,35,8276,18871
34,36,22463,22282
34,37,1454,2089
34,38,1973,2015
34,39,2235,4011
34,40,14382,2580
34,41,328,325
34,42,351,376
34,43,362,450
34,44,775,1022
34,45,391,650
34,46,356,476
34,47,413,617
34,48,12253,899
34,49,196,441
34,50,7006,4278
34,51,45,59
34,52,69,100
34,53,57,102
34,54,75,126
34,55,54,88
34,56,91,133
34,57,44,77
34,58,75,148
34,59,66,96
34,60,114,181
34,61,56,67
34,62,63,117
34,63,99,238
34,64,514,354
35,36,2081599,1460097
35,37,48942,70891
35,38,14662,4802
35,39,66847,131901
35,40,6372,2990
35,41,2657,2369
35,42,1365,838
35,43,7510,15307
35,44,747,551
35,45,8268,22843
35,46,1999,1251
35,47,14966,55140
35,48,654,358
35,49,4977,11870
35,50,76,53
35,51,342,253
35,52,334,211
35,53,542,607
35,54,254,162
35,55,667,781
35,56,124,97
35,57,558,613
35,58,359,282
35,59,2116,5003
35,60,76,158
35,61,277,244
35,62,385,234
35,63,1837,4495
35,64,101,78
36,37,22428,38129
36,38,11506,5358
36,39,34965,82956
36,40,6533,4663
36,41,1834,1829
36,42,1409,1024
36,43,5443,9134
36,44,1009,685
36,45,4716,11292
36,46,3655,2392
36,47,7702,21995
36,48,811,502
36,49,3290,7001
36,50,86,63
36,51,267,207
36,52,563,434
36,53,461,525
36,54,283,232
36,55,555,672
36,56,170,143
36,57,487,544
36,58,644,623
36,59,1206,2236
36,60,134,146
36,61,247,268
36,62,370,313
36,63,1489,2690
36,64,135,95
37,38,2770272,771424
37,39,1021511,1559034
37,40,159225,30502
37,41,8032,3894
37,42,3213,1192
37,43,30991,37520
37,44,1435,676
37,45,35110,51800
37,46,2602,1274
37,47,57003,154800
